305.5678
304.6816
303.7776
302.8588
301.9400
301.0601
300.2801
299.6392
299.1551
298.8284
298.6291
298.5241
298.4916
305.5712
304.6849
303.7803
302.8590
301.9331
301.0422
300.2552
299.6110
299.1269
298.8056
298.6122
298.5112
298.4800
305.5813
304.6951
303.7893
302.8610
301.9138
300.9872
300.1791
299.5255
299.0403
298.7369
298.5624
298.4734
298.4462
305.5981
304.7125
303.8067
302.8700
301.8874
300.8897
300.0476
299.3797
298.8885
298.6221
298.4819
298.4135
298.3930
305.6212
304.7374
303.8355
302.8957
301.8666
300.7364
299.8536
299.1704
298.6560
298.4620
298.3759
298.3367
298.3252
305.6494
304.7691
303.8782
302.9538
301.8825
300.4942
299.5879
298.9006
298.3084
298.2633
298.2533
298.2502
298.2494
305.6799
304.8048
303.9333
303.0649
302.2274
288.0000
288.0000
288.0000
297.8669
298.0522
298.1284
298.1630
298.1732
305.7092
304.8395
303.9874
303.1652
302.4190
288.0000
288.0000
288.0000
297.6038
297.8805
298.0187
298.0848
298.1046
305.7334
304.8680
304.0309
303.2383
302.5287
288.0000
288.0000
288.0000
297.4449
297.7590
297.9351
298.0236
298.0505
305.7492
304.8867
304.0586
303.2818
302.5866
288.0000
288.0000
288.0000
297.3584
297.6873
297.8834
297.9848
298.0160
305.7547
304.8931
304.0681
303.2962
302.6048
288.0000
288.0000
288.0000
297.3308
297.6637
297.8659
297.9715
298.0041
